"67","NT","CLARAVALE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"68","NT","COBOURG","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"69","NT","COLLETT CREEK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"70","NT","COOMALIE CREEK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"71","NT","COX PENINSULA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"72","NT","DALY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"73","NT","DALY RIVER","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"74","NT","DARWIN RIVER DAM","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"75","NT","DELISSAVILLE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"76","NT","DOUGLAS-DALY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"77","NT","EAST ARM","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"78","NT","EAST ARNHEM","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"79","NT","ELRUNDIE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"80","NT","EVA VALLEY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"81","NT","FINNISS VALLEY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"82","NT","FLEMING","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"83","NT","FLY CREEK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"84","NT","FREDS PASS","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"85","NT","GALIWINKU","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"86","NT","GLYDE POINT","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"87","NT","GOULBURN ISLAND","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"88","NT","GUNBALANYA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"89","NT","GUNN POINT","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"90","NT","HAYES CREEK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"91","NT","HIDDEN VALLEY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"92","NT","HOTHAM","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"93","NT","HUGHES","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"94","NT","KAKADU","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"95","NT","KOOLPINYAH","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"96","NT","LAKE BENNETT","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"97","NT","LAMBELLS LAGOON","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"98","NT","LITCHFIELD PARK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"99","NT","LIVINGSTONE","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"100","NT","LLOYD CREEK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"101","NT","MANDORAH","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"102","NT","MANINGRIDA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"103","NT","MAPURU","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"104","NT","MARANUNGA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"105","NT","MARGARET RIVER","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"106","NT","MARRAKAI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"107","NT","MCMINNS LAGOON","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"108","NT","MICKETT CREEK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"109","NT","MIDDLE POINT","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"110","NT","MILIKAPITI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"111","NT","MILINGIMBI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"112","NT","MILYAKBURRA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"113","NT","MINJILANG","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"114","NT","MOUNT BUNDEY","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"115","NT","MURRUMUJUK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"116","NT","NAUIYU","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"117","NT","NEMARLUK","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"118","NT","NGANMARRIYANGA","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"119","NT","NUMBULWAR","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"120","NT","NUMBURINDI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
"121","NT","OENPELLI","822","2017-03-20 12:00:00","2017-03-20 12:00:00"
