VIC,,300,MACKIES RD,,,BUNGALALLY,3401,LA,,,21/04/2017,,Elders Horsham,,,
VIC,,5,WATERSIDE DR,,,BURNSIDE HEIGHTS,3023,HO,,,22/04/2017,,HOMES GROUP ESTATE AGENTS ST ALBANS,3,2,
VIC,,1,WENTWORTH LA,,,BURNSIDE HEIGHTS,3023,HO,,,21/04/2017,,One Agency Sunbury Region - SUNBURY,2,1,
VIC,,7,NAOMI ST,,,BURNSIDE HEIGHTS,3023,HO,,,22/04/2017,,YPA ESTATE AGENTS - CAROLINE SPRINGS,4,2,
VIC,,3,SYON CT,,,BURNSIDE HEIGHTS,3023,LA,,,22/04/2017,,PROFESSIONALS - CAROLINE SPRINGS,,,
VIC,,1A,WORRALL ST,,,BURWOOD,3125,HO,,,22/04/2017,,Woodards Real Estate Blackburn,3,2,
VIC,,1,LEONARD ST,,,BURWOOD,3125,HO,,,22/04/2017,,BUXTON CAMBERWELL,3,1,1
VIC,,19,BRONTE AV,,,BURWOOD,3125,HO,,,22/04/2017,,,3,1,1
VIC,3,3,TALBETT ST,,,BURWOOD,3125,UN,,,22/04/2017,,BUXTON CAMBERWELL,4,3,2
VIC,,9,INGA ST,,,BURWOOD EAST,3151,HO,,,22/04/2017,,Barry Plant Blackburn,4,2,2
VIC,,637,HIGHBURY RD,,,BURWOOD EAST,3151,HO,,,22/04/2017,,,4,2,5
