vic,,31,LAURA GV,,,AVONDALE HEIGHTS,3034,CO,,,29/04/2017,,Moonee Valley Real Estate,,,
vic,,30,LORGROVE CT,,,AVONDALE HEIGHTS,3034,HO,,,29/04/2017,,Nelson Alexander Real Estate,4,3,
vic,,1,DRAKE CT,,,AVONDALE HEIGHTS,3034,HO,,,29/04/2017,,Sweeney Real Estate Yarraville,3,1,5
vic,,21,RHONDA ST,,,AVONDALE HEIGHTS,3034,HO,,,29/04/2017,,Moonee Valley Real Estate,3,1,3
vic,,14,MOUNTAIN VIEW AV,,,AVONDALE HEIGHTS,3034,HO,,,29/04/2017,,HARCOURTS VISION,3,1,
vic,2,4,SOMERS CT,,,AVONDALE HEIGHTS,3034,UN,,,30/04/2017,,HARCOURTS VISION,3,2,
vic,,8,FAIRWAY CR,,,BACCHUS MARSH,3340,LA,,,29/04/2017,,First National Real Estate Lakes -,,,
vic,11,54,BALSTON ST,,,BALACLAVA,3183,UN,,,29/04/2017,,Biggin & Scott Real Estate Prahan,1,1,1
vic,,37,BLENHEIM ST,,,BALACLAVA,3183,HO,,,30/04/2017,,GARY PEER & ASSOCIATES CAULFIELD NORTH / ST KILDA / CARNEGIE,5,3,1
vic,17,305,CARLISLE ST,,,BALACLAVA,3183,UN,,,29/04/2017,,Biggin Scott St Kilda,2,1,1
vic,5,171,HOTHAM ST,,,BALACLAVA,3183,UN,,,29/04/2017,,Hocking Stuart St Kilda,2,1,
vic,2,31,ORANGE GV,,,BALACLAVA,3183,UN,,,29/04/2017,,Hocking Stuart St Kilda,1,1,
vic,,215,MAIR ST,,,BALLARAT,3350,CO,,,28/04/2017,,Colliers International,,,
vic,,7,KENT ST,,,BALLARAT CENTRAL,3350,HO,,,29/04/2017,,BUXTON BALLARAT,3,1,2
vic,,215,MAIR ST,,,BALLARAT CENTRAL,3350,CO,,,28/04/2017,,Colliers International Ballarat,,,
vic,,8,GRANT AV,,,BALWYN,3103,HO,,,29/04/2017,,Jellis Craig Real Estate Balwyn,3,2,
vic,,45,FREDERICK ST,,,BALWYN,3103,HO,,,29/04/2017,,NICK JOHNSTONE,2,1,2
vic,,2A,PORTER RD,,,BALWYN,3103,HO,,,29/04/2017,,BUXTON CAMBERWELL,3,2,
vic,,20,HIGHLAND AV,,,BALWYN,3103,HO,,,29/04/2017,,Mega City Real Estate Pty Ltd,6,2,
vic,,5,JASON CT,,,BALWYN NORTH,3104,HO,,,29/04/2017,,BARRY PLANT IVANHOE,4,3,2
vic,,16,VENTNOR ST,,,BALWYN NORTH,3104,HO,,,29/04/2017,,Marshall White Boroondara,4,3,2
vic,,215,DONCASTER RD,,,BALWYN NORTH,3104,HO,,,29/04/2017,,Hocking Stuart Balwyn / Hawthorn,3,,
vic,,5,JOCELYN AV,,,BALWYN NORTH,3104,HO,,,29/04/2017,,Noel Jones Real Estate Balwyn,3,1,2
vic,,6,COOGEE CT,,,BARWON HEADS,3227,LA,,,29/04/2017,,RT EDGAR BARWON HEADS,,,
vic,,98B,CARR ST,,,BARWON HEADS,3227,HO,,,29/04/2017,,Bellarine Property Barwon Heads,,,
vic,,12,PINDARI DR,,,BAYSWATER,3153,HO,,,29/04/2017,,PURPLEBRICKS VIC,4,3,2
vic,,564,MOUNTAIN HWY,,,BAYSWATER,3153,HO,,,29/04/2017,,SCHROEDER & WALLIS,3,3,1
vic,1,18,STUD RD,,,BAYSWATER,3153,UN,,,29/04/2017,,Ray White Real Estate Wantirna,2,1,2
vic,,18,DAPHNE CT,,,BAYSWATER,3153,HO,,,29/04/2017,,Biggin & Scott - Knox,4,2,
vic,,6,LIAM CCT,,,BEACONSFIELD,3807,HO,,,29/04/2017,,EVIEW GROUP SOUTH EAST,4,2,4
vic,,510,BALCOMBE RD,,,BEAUMARIS,3193,HO,,,29/04/2017,,Hocking Stuart,4,3,1
vic,,20,ROSSMITH AV,,,BEAUMARIS,3193,HO,,,29/04/2017,,MAITLAND GROUP,4,2,2
vic,,6,HIGH ST,,,BEAUMARIS,3193,HO,,,29/04/2017,,PROPERTY MATCHMAKER,4,2,2
vic,2,26,ALFRED ST,,,BEAUMARIS,3193,UN,,,29/04/2017,,BAYSIDE BEACHES REAL ESTATE PTY LTD,3,2,2
vic,,35,ANITA ST,,,BEAUMARIS,3193,HO,,,29/04/2017,,,4,3,2
vic,,13A,HARDINGE ST,,,BEAUMARIS,3193,HO,,,29/04/2017,,Buxton Real Estate Sandringham,4,3,
vic,,21,MARGATE ST,,,BEAUMARIS,3193,HO,,,29/04/2017,,BAYSIDE BEACHES REAL ESTATE PTY LTD,2,1,1
vic,,9A,POWYS DR,,,BEAUMARIS,3193,UN,,,29/04/2017,,Buxton Real Estate Sandringham,3,3,2
vic,,18,MARTIN ST,,,BELGRAVE,3160,HO,,,29/04/2017,,_HARCOURTS ESSENTIAL,4,2,2
vic,,30,MAPLE CR,,,BELL PARK,3215,HO,,,29/04/2017,,Harcourts North Geelong,3,1,1
vic,,23,JEDDA ST,,,BELL POST HILL,3215,HO,,,29/04/2017,,Harcourts North Geelong,4,1,
vic,,111,ANAKIE RD,,,BELL POST HILL,3215,HO,,,29/04/2017,,BUXTON NEWTOWN,3,1,2
vic,,24,ERNEST ST,,,BELL POST HILL,3215,HO,,,29/04/2017,,Buxton Geelong East,3,1,2
vic,,19,PLUNKETT ST,,,BELLFIELD,3081,HO,,,29/04/2017,,Barry Plant ivanhoe,3,3,1
vic,,19,STORK AV,,,BELMONT,3216,HO,,,29/04/2017,,Hayeswinckle Highton,3,1,
vic,,7,CARR ST,,,BELMONT,3216,HO,,,29/04/2017,,Hayeswinckle Highton,3,1,
vic,,7,VICTORIA TCE,,,BELMONT,3216,HO,,,29/04/2017,,,3,1,1
vic,3,24,PROSPECT AV,,,BELMONT,3216,HO,,,30/04/2017,,RAY WHITE HIGHTON,2,1,1
vic,,1,WHITE ST,,,BELMONT,3216,HO,,,29/04/2017,,Whitford Property Newtown,3,1,1
vic,,4,ETON RD,,,BELMONT,3216,HO,,,29/04/2017,,RAY WHITE HIGHTON,3,1,3
vic,,42,FRANCIS ST,,,BELMONT,3216,HO,,,29/04/2017,,NEWFANGLE NEWTOWN,3,1,3
vic,,8,FRANK ST,,,BELMONT,3216,HO,,,29/04/2017,,Maxwell Collins Geelong,3,1,1
vic,,5,GLYN ST,,,BELMONT,3216,HO,,,29/04/2017,,Hayeswinckle Highton,3,1,
vic,,12,TORQUAY RD,,,BELMONT,3216,HO,,,29/04/2017,,Buxton Geelong East,3,1,1
vic,,28,SOUTHDOWN CR,,,BELMONT,3216,HO,,,29/04/2017,,Buxton Highton,4,2,
vic,,57,WILLS ST,,,BENDIGO,3550,CO,,,28/04/2017,,Barry Plant Bendigo,,,
vic,,16,MCIVOR RD,,,BENDIGO,3550,HO,,,29/04/2017,,Tweed Sutherland Real Estate,3,1,1
vic,,104,VIOLET ST,,,BENDIGO,3550,HO,,,29/04/2017,,Dungey Carter Ketterer Bendigo,3,1,
vic,,8,EAGLEHAWK RD,,,BENDIGO,3550,HO,,,29/04/2017,,Dungey Carter Ketterer Bendigo,3,2,1
vic,,125,WATTLE ST,,,BENDIGO,3550,HO,,,29/04/2017,,Dungey Carter Ketterer Pty Ltd,4,2,
vic,,20,BENT ST,,,BENTLEIGH,3204,HO,,,29/04/2017,,BRANON HAMPTON,4,2,2
vic,2,616,CENTRE RD,,,BENTLEIGH,3204,UN,,,29/04/2017,,Hocking Stuart Real Estate Bentleigh,2,1,
vic,,52A,TUCKER RD,,,BENTLEIGH,3204,HO,,,29/04/2017,,Buxton Real Estate Bentleigh,2,1,
vic,13,22,SOUTH AV,,,BENTLEIGH,3204,UN,,,29/04/2017,,Buxton Real Estate Hampton East,3,2,2
